time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
5,1392,4,3,15,3,4,4
10,1162,4,3,16,3,4,4
15,1183,4,3,15,3,4,4
20,1189,4,3,18,3,4,4
25,1185,4,3,17,3,3,4
30,1172,4,3,15,3,4,4
35,1187,4,3,15,3,4,4
40,1172,4,3,14,3,4,4
45,1188,4,3,14,3,4,4
50,1170,4,3,16,3,4,4
55,1176,4,3,15,3,4,4
60,1160,4,3,17,3,4,4
65,1178,4,3,16,3,4,4
70,1185,4,3,15,3,4,4
75,1180,4,3,16,3,4,4
80,1180,4,3,16,3,4,4
85,1182,4,3,15,3,4,4
90,1180,4,3,15,3,4,4
95,1168,4,3,16,3,4,4
100,1169,4,3,25,3,4,4
105,1178,4,3,16,3,4,4
110,1176,4,3,17,3,4,4
115,1188,4,3,15,3,4,4
120,1136,4,3,208,3,4,4
125,1183,4,3,13,3,4,4
130,1181,4,3,14,3,4,4
135,1182,4,3,12,3,4,4
140,1164,4,3,16,3,4,4
145,1172,4,3,18,3,4,4
150,1159,4,3,18,3,4,4
155,1169,4,3,18,3,4,4
160,1164,4,3,19,3,4,4
165,1181,4,3,22,3,4,4
170,1179,4,3,19,3,4,4
175,1176,4,3,22,3,4,4
180,1175,4,3,19,3,4,4
185,1176,4,3,17,3,4,4
190,1176,4,3,17,3,4,4
195,1173,4,3,16,3,4,4
200,1169,4,3,26,3,4,4
205,1175,4,3,17,3,4,4
210,1131,4,3,17,3,4,4
215,1177,4,3,18,3,4,4
220,1152,4,3,78,3,4,4
225,1182,4,3,16,3,4,4
230,1168,4,3,23,3,4,4
235,1180,4,3,24,3,4,4
240,1168,4,3,24,3,4,4
245,1169,4,3,27,3,4,4
250,1173,4,3,26,3,3,4
255,1167,4,3,23,3,4,4
260,1164,4,3,24,3,4,4
265,1175,4,3,26,3,4,4
270,1169,4,3,23,3,4,4
275,1173,4,3,24,3,4,4
280,1158,4,3,38,3,4,4
285,1163,4,3,25,3,4,4
290,1151,4,3,27,3,4,4
295,941,5,3,65,3,4,5
300,1014,4,3,28,3,4,5
305,1060,4,3,118,3,4,5
310,1149,4,3,25,3,4,4
315,1125,4,3,26,3,4,4
320,1159,4,3,21,3,4,4
325,1159,4,3,21,3,4,4
330,1160,4,3,23,3,4,4
335,1173,4,3,20,3,4,4
340,1169,4,3,23,3,4,4
345,1183,4,3,21,3,4,4
350,1160,4,3,22,3,4,4
355,1159,4,3,33,3,4,4
360,1167,4,3,23,3,4,4
365,1179,4,3,22,3,4,4
370,1161,4,3,23,3,4,4
375,1169,4,3,21,3,4,4
380,1171,4,3,22,3,4,4
385,1177,4,3,23,3,4,4
390,1163,4,3,22,3,4,4
395,1147,4,3,22,3,4,4
400,1166,4,3,21,3,4,4
405,1162,4,3,20,3,4,4
410,1176,4,3,20,3,4,4
415,1157,4,3,24,3,4,4
420,1173,4,3,21,3,4,4
425,1166,4,3,26,3,4,4
430,1183,4,3,23,3,4,4
435,1181,4,3,24,3,4,4
440,1148,4,3,38,3,4,4
445,1143,4,3,23,3,4,4
450,1151,4,3,71,3,4,4
455,1172,4,3,23,3,4,4
460,1166,4,3,20,3,4,4
465,1174,4,3,22,3,4,4
470,1180,4,3,22,3,4,4
475,1184,4,3,21,3,4,4
480,1145,4,3,22,3,4,4
485,1175,4,3,23,3,4,4
490,1180,4,3,22,3,4,4
495,1169,4,3,22,3,4,4

UPDATE_ITEM - committed: 58133, aborted: 0, avg latency: 4 ms
READ_ITEM - committed: 58303, aborted: 0, avg latency: 3 ms
TOTAL - committed: 116436, aborted: 0, avg latency: 4 ms
