time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
5,19127,3,0,27,2,3,3
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
10,14931,3,0,16,2,3,3
15,10959,4,0,25,3,4,5
UPDATE_ITEM: ABORTED
20,10221,4,0,21,4,5,5
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
25,13587,3,0,13,3,3,4
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
30,13725,3,0,132,2,3,4
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
35,14526,3,0,22,2,3,4
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
40,14043,3,0,27,3,3,4
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
45,13026,3,0,95,3,3,4
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
50,12987,3,0,29,3,3,4
55,14474,3,0,18,3,3,4
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
60,15360,3,0,63,2,3,3
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
65,16087,3,0,22,2,3,3
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
70,15290,3,0,13,2,3,3
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
75,15242,3,0,85,3,3,3
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
80,15285,3,0,13,3,3,3
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
85,16026,3,0,10,2,3,3
UPDATE_ITEM: ABORTED
90,15915,3,0,89,2,3,3
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
95,16028,3,0,14,2,3,3
UPDATE_ITEM: ABORTED
100,15841,3,0,8,2,3,3
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
105,15101,3,0,102,2,3,3
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
110,15923,3,0,9,2,3,3
UPDATE_ITEM: ABORTED
UPDATE_ITEM: ABORTED
115,16057,3,0,115,2,3,3
