time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
5,1503,3,3,12,3,3,4
10,1260,3,3,15,3,3,3
15,1290,3,3,9,3,3,3
20,1277,3,3,12,3,3,3
25,1258,3,3,12,3,3,3
30,1245,4,3,12,3,3,4
35,1257,3,3,12,3,3,4
40,1128,4,3,28,3,3,4
45,1182,4,3,11,3,3,4
50,1204,4,3,11,3,3,4
55,1272,3,3,14,3,3,3
60,1198,4,3,14,3,3,4
65,1166,4,3,16,3,3,4
70,1199,4,3,13,3,3,4
75,1171,4,3,12,3,3,4
80,1161,4,3,14,3,3,4
85,1168,4,3,14,3,3,4
90,1170,4,3,38,3,3,4
95,1206,4,3,20,3,3,4
100,1236,4,3,12,3,3,4
105,1276,3,3,13,3,3,3
110,1256,3,3,14,3,3,3
115,1200,4,3,17,3,3,4
120,1167,4,3,17,3,3,4
125,1222,4,3,28,3,3,4
130,1238,4,3,13,3,3,4
135,1284,3,3,13,3,3,3
140,1256,3,3,16,3,3,4
145,1257,3,3,14,3,3,3
150,1260,3,3,15,3,3,4
155,1277,3,3,16,3,3,3
160,1277,3,3,16,3,3,3
165,1293,3,3,13,3,3,3
170,1282,3,3,13,3,3,4
175,1267,3,3,18,3,3,4
180,1243,4,3,16,3,3,4
185,1216,4,3,208,3,3,4
190,1260,3,3,10,3,3,4
195,1272,3,3,12,3,3,3
200,1265,3,3,13,3,3,4
205,1253,3,3,15,3,3,4
210,1284,3,3,15,3,3,4
215,1290,3,3,15,3,3,3
220,1265,3,3,15,3,3,4
225,1263,3,3,16,3,3,4
230,1274,3,3,15,3,3,3
235,1262,3,3,15,3,3,3
240,1255,3,3,14,3,3,4
245,1218,4,3,14,3,3,4
250,1245,4,3,16,3,3,4
255,1245,4,3,17,3,3,4
260,1255,3,3,16,3,3,4
265,1247,4,3,16,3,3,4
270,1219,4,3,16,3,3,4
275,1200,4,3,16,3,3,4
280,1231,4,3,18,3,3,4
285,1242,4,3,15,3,3,4
290,1172,4,3,15,3,3,4
295,1190,4,3,16,3,3,4
300,1209,4,3,16,3,3,4
305,1174,4,3,16,3,3,4
310,1159,4,3,24,3,3,4
315,1174,4,3,18,3,3,4
320,1207,4,3,74,3,3,4
325,1168,4,3,14,3,3,4
330,1182,4,3,16,3,3,4
335,1220,4,3,15,3,3,4
340,1207,4,3,16,3,3,4
345,1197,4,3,16,3,3,4
350,1240,4,3,17,3,3,4
355,1218,4,3,16,3,3,4
360,1199,4,3,15,3,3,4
365,1210,4,3,16,3,3,4
370,1193,4,3,18,3,3,4
375,1246,4,3,21,3,3,4
380,1279,3,3,18,3,3,3
385,1243,4,3,16,3,3,4
390,1212,4,3,17,3,3,4
395,1222,4,3,27,3,3,4
400,1244,4,3,16,3,3,4
405,1278,3,3,16,3,3,3
410,1260,3,3,17,3,3,4
415,1151,4,3,26,3,3,4
420,1090,4,3,24,3,4,4
425,1100,4,3,19,3,4,4
430,1108,4,3,32,3,4,4
435,1181,4,3,19,3,3,4
440,1202,4,3,19,3,3,4
445,1257,3,3,19,3,3,4
450,1256,3,3,17,3,3,4
455,1194,4,3,21,3,3,4
460,1243,4,3,18,3,3,4
465,1239,4,3,18,3,3,4
470,1245,4,3,18,3,3,4
475,1195,4,3,107,3,3,4
480,1179,4,3,21,3,3,4
485,1202,4,3,18,3,3,4
490,1198,4,3,19,3,3,4
495,1181,4,3,19,3,3,4

UPDATE_ITEM - committed: 24627, aborted: 0, avg latency: 4 ms
READ_ITEM - committed: 97713, aborted: 0, avg latency: 3 ms
TOTAL - committed: 122340, aborted: 0, avg latency: 4 ms
